Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Limite 1,Limite 2,Distancia Recorrida,Evidencia,Link,Foto de Evidencia,Display,Formato de Anuncio,ID,Anunciante(s),Campaña,Industria,Precio estimado,Fecha de Revisión,BUM
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_32,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_32,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_32,Banner Elevador,Impreso,33,ADIDAS,AL RIHLA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_34,Banner Elevador,Impreso,34,ADIDAS,AL RIHLA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_38,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_38,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2f853247-c802-4ba5-a9c5-9f62339b1bd7%5D%2Fanuncio_foto_38,Banner Elevador,Impreso,35,ADIDAS,AL RIHLA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_35,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_35,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_35,Antetecho,Impreso,36,ADIDAS,AL RIHLA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_36,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_36,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_36,Barandales,Impreso,37,ADIDAS,TU VIAJE COMIENZA AHORA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_37,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_37,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_37,Barandales,Impreso,38,ADIDAS,TU VIAJE COMIENZA AHORA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_38,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_38,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_38,Vinil de Piso,Impreso,39,ADIDAS,TU VIAJE COMIENZA AHORA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_40,Muro Publicitario,Impreso,40,ADIDAS,AL RIHLA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_2,Muro Publicitario,Impreso,41,ADIDAS,AL RIHLA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_6,Muro Publicitario,Impreso,42,ADIDAS,AL RIHLA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_8,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_8,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_8,Muro Publicitario,Impreso,43,ADIDAS,AL RIHLA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_40,Muro Publicitario,Impreso,44,ADIDAS,AL RIHLA,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_10,Panel de Pasillo,Impreso,45,ADOLFO DOMINGUEZ,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_11,Panel de Pasillo,Impreso,46,ADOLFO DOMINGUEZ,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_27,Panel de Pasillo,Impreso,47,ADOLFO DOMINGUEZ,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9995b051-6c4c-45cc-97a3-6d882c7e6d2b%5D%2Fanuncio_foto_28,Panel de Pasillo,Impreso,48,ADOLFO DOMINGUEZ,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A63ef5e05-32d6-48d2-843c-6d618ef6655f%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A63ef5e05-32d6-48d2-843c-6d618ef6655f%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A63ef5e05-32d6-48d2-843c-6d618ef6655f%5D%2Fanuncio_foto_5,Banner de Triple Cara,Impreso,49,AERIE,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_45,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_45,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_45,Banner de Triple Cara,Impreso,50,AEROMEXICO,NUEVO AIRE,Turismo,,,
2022,CDMX,Mayo,Alvaro Obregon,Zedec,Centros Comerciales,Patio Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa590ca35-27c0-49d9-8532-1cf7c83b5867%5D%2Fanuncio_foto_34,,,Banner de triple cara,Impreso,51,AEROMEXICO,BRANDING,Turismo,,,
2022,CDMX,Mayo,Alvaro Obregon,Zedec,Centros Comerciales,Plaza Samara,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab68f2fbd-86ac-45ad-8e2a-c096efa0a768%5D%2Fanuncio_foto_33,,,Banner de triple cara,Impreso,52,AEROMEXICO,BRANDING,Turismo,,,
2022,CDMX,Mayo,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aab2c30c3-e4a4-4a1c-8f13-d44c151107c2%5D%2Fanuncio_foto_15,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aab2c30c3-e4a4-4a1c-8f13-d44c151107c2%5D%2Fanuncio_foto_15,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aab2c30c3-e4a4-4a1c-8f13-d44c151107c2%5D%2Fanuncio_foto_15,Barandales,Impreso,53,AEROMEXICO,BRANDING,Turismo,,,
2022,CDMX,Mayo,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aab2c30c3-e4a4-4a1c-8f13-d44c151107c2%5D%2Fanuncio_foto_25,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aab2c30c3-e4a4-4a1c-8f13-d44c151107c2%5D%2Fanuncio_foto_25,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aab2c30c3-e4a4-4a1c-8f13-d44c151107c2%5D%2Fanuncio_foto_25,Muro Publicitario,Impreso,54,AEROMEXICO,NUEVO AIRE,Turismo,,,
2022,CDMX,Mayo,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aab2c30c3-e4a4-4a1c-8f13-d44c151107c2%5D%2Fanuncio_foto_32,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aab2c30c3-e4a4-4a1c-8f13-d44c151107c2%5D%2Fanuncio_foto_32,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aab2c30c3-e4a4-4a1c-8f13-d44c151107c2%5D%2Fanuncio_foto_32,Panel de Pasillo,Digital,55,AEROMEXICO,NUEVO AIRE,Turismo,,,
2022,CDMX,Mayo,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac6189115-d6b0-4367-84a1-9ef54787fd5d%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac6189115-d6b0-4367-84a1-9ef54787fd5d%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac6189115-d6b0-4367-84a1-9ef54787fd5d%5D%2Fanuncio_foto_27,Muro Publicitario,Impreso,56,AEROMEXICO,DESCARGA LA APP,Turismo,,,
2022,CDMX,Mayo,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac6189115-d6b0-4367-84a1-9ef54787fd5d%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac6189115-d6b0-4367-84a1-9ef54787fd5d%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac6189115-d6b0-4367-84a1-9ef54787fd5d%5D%2Fanuncio_foto_27,Muro Publicitario,Impreso,57,AEROMEXICO,BRANDING,Turismo,,,
