ID,Establecimiento,Razón Social,Actividad,Personal,Dirección,Municipio,Entidad,Municipio,Localidad,AGEB,Tel,E-mail,Sitio Web,Fijo/Semi,Lat,Lon,Fecha Alta,Referencia,Interes
8177188,GRUPO SANCHEZ,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"CALLE SALVADOR MORENO ROSAS #24, COLONIA REFORMA AGRARIA 1RA SECC, C.P. 76086",Querétaro,22,014,0001,0981,,GRUPOSANCHEZ.MAQUINARIA@HOTMAIL.COM,,Fijo,20.56069052,-100.3957312,2019-11,2201400010981,SI
3583125,GRUPO SANTANDREA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"OTRO (ESPECIFIQUE) NINGUNO #12, COLONIA FRAY JUNIPERO SERRRA, C.P. 76147",Querétaro,22,014,0101,3242,,MATERIALES@SANTANDREA.COM.MX,WWW.SANTANDREA.COM.MX,Fijo,20.66158959,-100.3740044,2014-12,2201401013242,SI
8360113,GRUPO SANTANDREA,,"Comercio al por mayor de cemento, tabique y grava",101 a 250 personas,"CARRETERA CARRETERA QUERÉTARO-CHICHIMEQUILLAS KM. 5.30 #65, COLONIA FRAY JUNIPERO SERRA, C.P. 76147",Querétaro,22,014,0101,3242,,MATERIALES@SANTANDREA.COM.MX,,Fijo,20.6617286,-100.3745651,2019-11,2201401013242,SI
3584784,GRUPO TENERIFE,OPERADORA CASTELLÓN SAPI DE CV,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"AVENIDA PEÑUELAS #22, COLONIA SAN PEDRITO PEÑUELAS, C.P. 76148",Querétaro,22,014,0001,0816,,,WWW.GRUPOTENERIFE.COM.MX,Fijo,20.61962378,-100.4017474,2014-12,2201400010816,SI
3595034,IMA SERVICIOS COMERCIALES,COMERCIALIZADORA DE MATERIALES IMA SERVICIOS COMERCIALES SA DE CV,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"CALLE VIRREY DE REVILLAGIGEDO #100, COLONIA VIRREYES, C.P. 76175",Querétaro,22,014,0001,1867,4421254908,IORNELAS@IMASERVICIOSCOMERCIALES.COM,IMASERVICIOSCOMERCIALES.COM,Fijo,20.58011192,-100.4084344,2011-03,2201400011867,SI
8618264,INSTRUMENTOS Y PRODUCTOS INDUSTRIALES,INSTRUMENTOS Y PRODUCTOS INDUSTRIALES SA DE CV,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"CALLE NINGUNO #18, CONDOMINIO VILLAS DE SANTIAGO, C.P. 76148",Querétaro,22,014,0594,1513,,,,Fijo,20.66237249,-100.392313,2019-11,2201405941513,SI
6779826,LA CASA DE CEMENTIN,BODEGA CRUZ AZUL DEL CENTRO SA DE CV,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"BOULEVARD BERNARDO QUINTANA #5361, FRACCIONAMIENTO EL ARCANGEL, C.P. 76113",Querétaro,22,014,0001,4787,,ATENCIONACLIENTES@CRUZAZULPUEBLA.COM,WWW.LACASADECEMENTIN.CO.MX,Fijo,20.61693385,-100.452504,2017-03,2201400014787,SI
6381024,LAMINADOS DE BARRO,LAMINADOS DE BARRO SA DE CV,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CARRETERA BERNARDO QUINTANA #14638, COLONIA EL SALITRE DELEGACION SANTA ROSA DE JAUREGUI, C.P. 76220",Querétaro,22,014,0001,0337,,QUERETARO@LADRILLERAMECANIZADA.COM,WWW.LADRILLERAMECANIZADA.COM,Fijo,20.59880969,-100.3748897,2010-07,2201400010337,SI
3559985,LOPREDI DEL BAJIO,LOPREDI DEL BAJIO SA DE CV,"Comercio al por mayor de cemento, tabique y grava",11 a 30 personas,"CIRCUITO CALESA #113, CIUDAD CALESA, C.P. 76060",Querétaro,22,014,0001,0341,4422233200,,,Fijo,20.60243113,-100.3751567,2010-07,2201400010341,SI
3587821,MAPEI,MAPEI DE MEXICO SA DE CV,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"PRIVADA PIRINEOS #513, PARQUE INDUSTRIAL BENITO JUAREZ, C.P. 76120",Querétaro,22,014,0001,0125,,SGILABERT@MAPEI.COM,WWW.MAPEI.MX,Fijo,20.64388841,-100.4416103,2014-12,2201400010125,SI
8637740,MAPEI DE MÉXICO,MAPEI DE MEXICO SA DE CV,"Comercio al por mayor de cemento, tabique y grava",11 a 30 personas,"AVENIDA PIRINEOS #515, ZONA INDUSTRIAL BENITO JUAREZ, C.P. 76120",Querétaro,22,014,0001,0125,,MRODRIGUEZ@MAPEI.COM.MX,WWW.MAPEI.COM.MX,Fijo,20.64388841,-100.4416103,2019-11,2201400010125,SI
8806724,MARMOL Y COCINAS,MARMOL Y COCINAS ,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"CARRETERA FEDERAL 57 MEXICO-QUERETARO #, COLONIA PLAZAS DEL SOL 2A SECCION, C.P. 76047",Querétaro,22,014,0001,1458,4423241735,,WWW.MARMOLYCANTERA.COM.MX,Fijo,20.57801958,-100.3800741,2019-11,2201400011458,SI
3543573,MARMOL Y TERRAZO POLO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE 1 #195, COLONIA VISTA ALEGRE 2DA SECCION, C.P. 76090",Querétaro,22,014,0001,1886,4424904630,MARMOLESPOLO1026@HOTMAIL.COM,,Fijo,20.56495771,-100.3810519,2010-07,2201400011886,SI
3591610,MARMOLES ARCA,MARMOLES ARCA SAPI DE CV,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"BOULEVARD BERNARDO QUINTANA #142, COLONIA CARRETAS, C.P. 76050",Querétaro,22,014,0001,0479,4422134685,,WWW.GPOARCA.COM.MX,Fijo,20.5937618,-100.3697742,2014-12,2201400010479,SI
3599075,MARMOLES Y CANTERAS BRIESCA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CARRETERA FEDERAL NUMERO 45 #5, COLONIA LOMAS DE QUERETARO, C.P. 76190",Querétaro,22,014,0001,0568,,E_IRLANDO@YAHOO.COM,WWW.MARMOLESBRIESCA.COM,Fijo,20.57375909,-100.4047393,2014-12,2201400010568,SI
3607496,MATERIAL PARA CONSTRUCCION SUAREZ,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE 26 DE ENERO #, COLONIA INDEPENDENCIA, C.P. 76147",Querétaro,22,014,0101,3257,4421574765,,,Fijo,20.64793198,-100.3886316,2010-07,2201401013257,SI
8720818,MATERIALES 4 VIENTOS,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"PROLONGACION PASTEUR #809, COLONIA COMERCIANTES, C.P. 76087",Querétaro,22,014,0001,1886,4426301184,MATERIALES4V@HOTMAIL.COM,,Fijo,20.55931634,-100.3831345,2019-11,2201400011886,SI
3585198,MATERIALES ALVARADO,,"Comercio al por mayor de cemento, tabique y grava",11 a 30 personas,"CALLE 5 DE MAYO #155, PUEBLO LA CAMPANA, C.P. 76100",Querétaro,22,014,0001,2691,4426004989,JHOS852@HOTMAIL.COM,,Fijo,20.67770183,-100.4505117,2014-12,2201400012691,SI
3547226,MATERIALES ARIS,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE HILARIO CARRILLO #, COLONIA REFORMA AGRARIA 5TA SECCION, C.P. 76086",Querétaro,22,014,0001,0981,,,,Fijo,20.55682566,-100.3933123,2010-07,2201400010981,SI
3600841,MATERIALES BALVANERA,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"CALLE ALAMO #, COLONIA COLINAS DEL SUR, C.P. 76907",Corregidora,22,006,0017,0782,4424840464,MATERIALESBALVANERA@HOTMAIL.COM.MX,,Fijo,20.52635218,-100.460138,2014-12,2200600170782,SI
8721147,MATERIALES BÁSICOS PARA LA CONSTRUCCIÓN,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"PRIVADA REVOLUCION #2, COLONIA SANTA MARIA MAGDALENA, C.P. 76137",Querétaro,22,014,0107,1462,,,,Fijo,20.5982387,-100.4467534,2019-11,2201401071462,SI
3547298,MATERIALES CASA GRANDE,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE PEDRO ALVAREZ #1, COLONIA REFORMA AGRARIA 1RA SECC, C.P. 76086",Querétaro,22,014,0001,0981,4421106444,,,Fijo,20.56139905,-100.3962197,2010-07,2201400010981,SI
8709584,MATERIALES CORREGIDORA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA MIGUEL HIDALGO #70, COLONIA VILLAS CORREGIDORA, C.P. 76900",Corregidora,22,006,0001,002A,,,,Fijo,20.54784447,-100.4400066,2019-11,220060001002A,SI
3609187,MATERIALES DE CONSTRUCCION,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE CAMELINAS #101, COLONIA JURICA, C.P. 76100",Querétaro,22,014,0001,2691,4422189193,,,Fijo,20.67631867,-100.4571037,2010-07,2201400012691,SI
3581314,MATERIALES EL CHINO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE NINGUNO #, COLONIA CENTRO, C.P. 76220",Querétaro,22,014,0108,2494,,,,Fijo,20.75041331,-100.4444098,2014-12,2201401082494,SI
8079345,MATERIALES EL GANSO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE NINGUNO #, COLONIA VISTAS DE SAN PABLO, C.P. 76148",Querétaro,22,014,0001,4503,,,,Fijo,20.63861296,-100.4194857,2019-11,2201400014503,SI
3560313,MATERIALES EL NIÑO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"PROLONGACION JAZMIN #, COLONIA LA NEGRETA, C.P. 76925",Corregidora,22,006,0017,080A,,,,Fijo,20.52884588,-100.4541461,2010-07,220060017080A,SI
3558632,MATERIALES EL PUENTE,,"Comercio al por mayor de cemento, tabique y grava",11 a 30 personas,"AVENIDA CONSTITUYENTES #0, COLONIA EL PUEBLITO, C.P. 76900",Corregidora,22,006,0001,0034,4422250691,,,Fijo,20.53224855,-100.4406678,2010-07,2200600010034,SI
3611038,MATERIALES EL SOL,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"PROLONGACION BERNARDO QUINTANA #1, COLONIA LA LOMA, C.P. 76116",Querétaro,22,014,0001,2761,,,,Fijo,20.63604928,-100.4701613,2010-07,2201400012761,SI
3567188,MATERIALES ENJOCA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE ESTIBADORES #14, COLONIA PEÑUELAS, C.P. 76148",Querétaro,22,014,0001,1405,,,,Fijo,20.62822239,-100.3962018,2010-07,2201400011405,SI
8748840,MATERIALES GAGA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE PASEO DE LAS AZUCENAS #16, COLONIA PATRIA NUEVA, C.P. 76116",Querétaro,22,014,0001,4202,,,,Fijo,20.63076132,-100.4758641,2019-11,2201400014202,SI
3610470,MATERIALES GARCIA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE CALLE A MOMPANI #41, COLONIA EL ROMERILLAL, C.P. 76118",Querétaro,22,014,0001,3331,4422602079,MATERIALESGARCIA@GRUPOGAZAM.COM,,Fijo,20.64691051,-100.4633994,2010-07,2201400013331,SI
8793481,MATERIALES GARCIA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE VICENTE GUERRERO #, COLONIA CORREGIDORA, C.P. 76220",Querétaro,22,014,0108,1335,4425706197,,,Fijo,20.73839958,-100.4509424,2019-11,2201401081335,SI
8851321,MATERIALES GONZALO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE MARGARITA MAZA DE JUAREZ #, LOCALIDAD PIE DE GALLO, C.P. 76224",Querétaro,22,014,0075,2634,4421287516,,,Fijo,20.78879664,-100.4959081,2019-11,2201400752634,SI
3605916,MATERIALES LA FE,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE TLAXCALA #9, COLONIA SAN JOSE DE LOS OLVERA, C.P. 76901",Corregidora,22,006,0044,0119,,MATERIALES.LAFE@HOTMAIL.COM,,Fijo,20.55486064,-100.4133674,2010-07,2200600440119,SI
3609984,MATERIALES LA HORMIGA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE POPOCATEPETL #403, COLONIA LOMA BONITA, C.P. 76118",Querétaro,22,014,0001,0731,4421674295,,,Fijo,20.64466273,-100.4501646,2010-07,2201400010731,SI
3611095,MATERIALES LA LOMA,,"Comercio al por mayor de cemento, tabique y grava",11 a 30 personas,"PROLONGACION BERNARDO QUINTANA #9881, COLONIA LA LOMA, C.P. 76116",Querétaro,22,014,0001,337A,,,,Fijo,20.64021505,-100.4738458,2010-07,220140001337A,SI
3582145,MATERIALES LA SOLANA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE CIRCUITO MOISES SOLANA #, LOCALIDAD LA SOLANA, C.P. 76220",Querétaro,22,014,0110,3223,4421192877,,,Fijo,20.74449799,-100.3966425,2014-12,2201401103223,SI
3543813,MATERIALES LIBRAMIENTO SUR PONIENTE,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE Caravagio #206, FRACCIONAMIENTO BOSQUES DE LAS LOMAS, C.P. 76087",Querétaro,22,014,0001,3505,4422488787,MATERIALESUSRPONIENTE@HOTMAIL.COM,,Fijo,20.54711175,-100.3745235,2010-07,2201400013505,SI
3609995,MATERIALES LOMA BONITA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE PIRINEOS #223, COLONIA LOMA BONITA, C.P. 76118",Querétaro,22,014,0001,0731,4422180942,,,Fijo,20.64281262,-100.4480679,2010-07,2201400010731,SI
3607805,MATERIALES LOS PILARES,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA CONSTITUCION #12, COLONIA CENTRO, C.P. 76220",Querétaro,22,014,0108,3134,,,,Fijo,20.7427519,-100.4431944,2010-07,2201401083134,SI
3547935,MATERIALES MONDRAGON,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"BOULEVARD VALLE DEL CIMATARIO #12, COLONIA LOMAS DEL VALLE 1ERA SECCION, C.P. 76080",Querétaro,22,014,0001,2456,4422221880,,,Fijo,20.55569907,-100.3885286,2010-07,2201400012456,SI
3609647,MATERIALES OLVERA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE SAUCE #5, COLONIA LOS OLVERA, C.P. 76904",Corregidora,22,006,0019,0227,4421462469,,,Fijo,20.53464184,-100.4074847,2010-07,2200600190227,SI
3565357,MATERIALES PARA CONSTRUCCION CEMEX,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"CALLE MONTERREY #, COLONIA SAN JOSE EL ALTO, C.P. 76138",Querétaro,22,014,0101,3238,4422208375,,,Fijo,20.65373033,-100.3821562,2010-07,2201401013238,SI
3607007,MATERIALES PARA CONSTRUCCION CENTRO SANTA ROSA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE INDEPENDENCIA #65, COLONIA CENTRO, C.P. 76220",Querétaro,22,014,0108,2494,,,,Fijo,20.74474421,-100.4467036,2010-07,2201401082494,SI
3550924,MATERIALES PARA CONSTRUCCION DEL RIO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"PRIVADA RIO QUERETARO #12, COLONIA LA SIERRITA, C.P. 76137",Querétaro,22,014,0001,1142,,,,Fijo,20.59429976,-100.4154705,2010-07,2201400011142,SI
3608718,MATERIALES PARA CONSTRUCCION EL CHINO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"PROLONGACION INDEPENDENCIA #, COLONIA SANTA ROSA JAUREGUI, C.P. 76220",Querétaro,22,014,0108,3153,4422910678,MAT_CHINO01@HOTMAIL.COM,,Fijo,20.72794198,-100.4423046,2010-07,2201401083153,SI
8338930,MATERIALES PARA CONSTRUCCION EL CHINO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CARRETERA FEDERAL 57 #20, COLONIA LAS ROSAS, C.P. 76220",Querétaro,22,014,0108,2494,4427246454,,,Fijo,20.74419358,-100.4425591,2019-11,2201401082494,SI
3604044,MATERIALES PARA CONSTRUCCIÓN EL GUERO,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"CALLE LA AMPLIACION #40, COLONIA SAN JOSE DE LOS OLVERA, C.P. 76902",Corregidora,22,006,0044,0119,4424145094,,,Fijo,20.55660841,-100.4122083,2014-12,2200600440119,SI
8748788,MATERIALES PARA CONSTRUCCION EL SOL,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"PROLONGACION BERNARDO QUINTANA #, COLONIA LA LOMA, C.P. 76116",Querétaro,22,014,0001,2761,,,,Fijo,20.63706222,-100.4708145,2019-11,2201400012761,SI
3605919,MATERIALES PARA CONSTRUCCION JL,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"PRIVADA MONTERREY #60, COLONIA SAN JOSE DE LOS OLVERA, C.P. 76902",Corregidora,22,006,0044,0119,,MATERIALES_JLEAL@HOTMAIL.COM,,Fijo,20.55514903,-100.4119418,2010-07,2200600440119,SI
9349468,MATERIALES PARA CONSTRUCCION NUEVO MEXICO,MATERIALES PARA CONSTRUCCION NUEVO MEXICO ,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE PIRINEOS #316, COLONIA REVOLUCION, C.P. 76118",Querétaro,22,014,0001,2051,4429018644,,,Fijo,20.64299673,-100.4551577,2021-05,2201400012051,SI
3612443,MATERIALES PARA CONSTRUCCION RODRIGUEZ,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE CAMINO A SAN PEDRO MARTIR #102, COLONIA LOS SAUCES, C.P. 76114",Querétaro,22,014,0001,1053,4426480235,ALEJANDRACAMACHO70@YAHOO.COM.MX,,Fijo,20.62241643,-100.4456102,2010-07,2201400011053,SI
3550211,MATERIALES PARA LA CONSTRUCCION,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA UNIVERSIDAD #292, MANZANA CENTRO, C.P. 76000",Querétaro,22,014,0001,0303,4422163161,,,Fijo,20.59601033,-100.4065978,2010-07,2201400010303,SI
8045770,MATERIALES PARA LA CONSTRUCCION BELLA VISTA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE PINOS #, COLONIA BOSQUES DE BELLA VISTA, C.P. 76148",Querétaro,22,014,0001,4113,4425592881,,,Fijo,20.64671668,-100.4182988,2019-11,2201400014113,SI
9346976,MATERIALES PARA LA CONSTRUCCION BELTRAN,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"AVENIDA NINGUNO #, LOCALIDAD BUENAVISTA, C.P. ",Querétaro,22,014,0032,2460,,MATERIALES.BELTRAN@LIVE.COM,,Fijo,20.829975,-100.4770333,2021-05,2201400322460,SI
9241952,MATERIALES PARA LA CONSTRUCCION JL,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA CANDILES #, COLONIA SAN JOSE DE LOS OLVERA, C.P. 76901",Corregidora,22,006,0044,0119,,MATERIALES.JLEAL@HOTMAIL.COM,,Fijo,20.55507229,-100.4117667,2020-04,2200600440119,SI
8823299,MATERIALES PARA LA CONSTRUCCION LA BUFA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE CERRO DE LA BUFA #, COLONIA LAS AMERICAS, C.P. 76121",Querétaro,22,014,0001,2121,,,,Fijo,20.62354776,-100.4204109,2019-11,2201400012121,SI
8092121,MATERIALES PARA LA CONSTRUCCION LA CONDESA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE CONDESA FRANCISCA DE SALES #, COLONIA CONDESA, C.P. 76138",Querétaro,22,014,0001,3577,,,,Fijo,20.63896187,-100.4101389,2019-11,2201400013577,SI
3547993,MATERIALES PARA LA CONSTRUCCION LA UNION,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"PROLONGACION JOSE MARIA TRUCHUELO #, COLONIA LA UNION, C.P. 76085",Querétaro,22,014,0001,3007,4422090398,,,Fijo,20.55037292,-100.3903113,2010-07,2201400013007,SI
3548073,MATERIALES PARA LA CONSTRUCCION LIBERTAD,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"BOULEVARD BOULEVARD DE LAS AMERICAS #2, COLONIA TIERRA Y LIBERTAD, C.P. 76901",Corregidora,22,006,0142,0316,,,,Fijo,20.54849416,-100.3920423,2010-07,2200601420316,SI
3605222,MATERIALES PARA LA CONSTRUCCION MASECO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE MARGARITA MAZA DE JUAREZ #, PUEBLO BUENAVISTA, C.P. 76225",Querétaro,22,014,0032,2475,4423919917,,,Fijo,20.81790658,-100.4672662,2010-07,2201400322475,SI
3611601,MATERIALES PARA LA CONSTRUCCION REVOLUCION,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE GUAYAQUIRI #208, COLONIA REVOLUCION, C.P. 76118",Querétaro,22,014,0001,2757,4422605087,,,Fijo,20.64298641,-100.4591184,2010-07,2201400012757,SI
3607750,MATERIALES PARA LA CONSTRUCCION RICO,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"CALLE MIGUEL HIDALGO #15, COLONIA SANTA ROSA DE JAUREGUI CENTRO, C.P. 76220",Querétaro,22,014,0108,1335,4422910139,MATERIALES_RICO_SRJ@HOTMAIL.COM,,Fijo,20.74091815,-100.446979,2010-07,2201401081335,SI
8047726,MATERIALES PARA LA CONSTRUCION MAQRO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE MARIANO ESCOBEDO #, COLONIA CENTRO, C.P. 76220",Querétaro,22,014,0108,2494,4422516705,,,Fijo,20.74461071,-100.4443955,2019-11,2201401082494,SI
8632579,MATERIALES PEÑA,MATERIALES PEÑA SAS,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA CERRO DEL SOMBRERETE #1115, COLONIA PROYECCION 2000, C.P. 76125",Querétaro,22,014,0001,4522,4421791846,MATERIALESNPM@HOTMAIL.COM,,Fijo,20.63494192,-100.4143029,2019-11,2201400014522,SI
9274751,MATERIALES PLAZAS DEL SOL,MATERIALES PLAZAS DEL SOL SA DE CV,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"PROLONGACION Bernardo Quintana #323, NINGUNO CENTRAL CAMIONERA CENTRO SUR, C.P. 76220",Querétaro,22,014,0001,2386,4422232276,POJEDA@MATERIALES.PLAZADELSOL.COM,,Fijo,20.57764455,-100.3609041,2020-11,2201400012386,SI
3566966,MATERIALES POLITECNICO,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA PIE DE LA CUESTA #605, COLONIA DESARROLLO SAN PABLO COMEVI I, C.P. 76125",Querétaro,22,014,0001,1157,4422206882,MATERIALESPOLISP@HOTMAIL.COM,,Fijo,20.62287846,-100.4059529,2010-07,2201400011157,SI
3606917,MATERIALES RICO RANGEL,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE CORREGIDORA #37, COLONIA CENTRO, C.P. 76220",Querétaro,22,014,0108,2494,,,,Fijo,20.74697906,-100.4451392,2010-07,2201401082494,SI
8748249,MATERIALES ROLPA,MATERIALES ROLPA SA DE CV,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE MONTERREY #, COLONIA SAN JOSE EL ALTO, C.P. 76138",Querétaro,22,014,0101,3242,,ROLFAMATERIALES@OTLOOK.ES,,Fijo,20.65685211,-100.3757751,2019-11,2201401013242,SI
3611109,MATERIALES ROSAS,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA MIGUEL HIDALGO #, LOCALIDAD TLACOTE EL BAJO, C.P. 76229",Querétaro,22,014,0114,2545,,,,Fijo,20.65483148,-100.5030068,2010-07,2201401142545,SI
3608944,MATERIALES SALINAS,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA HERCULES ORIENTE #151, COLONIA HERCULES, C.P. 76209",Querétaro,22,014,0001,084A,4422233345,,,Fijo,20.60273071,-100.3465,2010-07,220140001084A,SI
3558656,MATERIALES SAN CAYETANO,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"AVENIDA CONSTITUYENTES #756, COLONIA PASEO COSTITUYENETES EL PUEBLITO, C.P. 76900",Corregidora,22,006,0001,0157,442821233,MATERIALESCAYETANO@GMAIL.COM,,Fijo,20.53646792,-100.4353902,2010-07,2200600010157,SI
3565159,MATERIALES SAN MIGUEL,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA PIE DE LA CUESTA #3015, COLONIA UNIDAD NACIONAL, C.P. 76148",Querétaro,22,014,0001,351A,4422432143,,,Fijo,20.65969157,-100.402565,2010-07,220140001351A,SI
3565168,MATERIALES SANTA FE,,"Comercio al por mayor de cemento, tabique y grava",6 a 10 personas,"AVENIDA PIE DE LA CUESTA #2616, COLONIA UNIDAD NACIONAL, C.P. 76148",Querétaro,22,014,0001,351A,4422432137,ODORANTESFEREGRINO@GMAIL.COM,,Fijo,20.65480177,-100.4032384,2010-07,220140001351A,SI
8828455,MATERIALES SEDEMYE,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA AVENIDA DE LAS FLORES #22, COLONIA CAMELINAS, C.P. 76116",Querétaro,22,014,0001,4185,,,,Fijo,20.63521637,-100.4757692,2019-11,2201400014185,SI
3612363,MATERIALES SERVIN,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE UNIVERSIDAD AUTONOMA DE QUERETARO #10, COLONIA SAN PEDRO MARTIR, C.P. 76200",Querétaro,22,014,0105,3100,,MT.SERVIN@HOTMAIL.COM,,Fijo,20.6161427,-100.4706883,2010-07,2201401053100,SI
8045720,MATERIALES SORIA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"AVENIDA NINGUNO #25, COLONIA EL ROMERILLAL, C.P. 76118",Querétaro,22,014,0001,3331,,,,Fijo,20.65124958,-100.4653689,2019-11,2201400013331,SI
3606939,MATERIALES STA ROSA,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CARRETERA ESTATAL #, COLONIA CENTRO, C.P. 76220",Querétaro,22,014,0108,2494,,MATERIALES.STAROSA@YAHOO.COM.MX,,Fijo,20.74860708,-100.4453174,2010-07,2201401082494,SI
8748725,MATERIALES TENOCHTITLAN,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE AZTLAN #204, COLONIA TENOCHTITLAN, C.P. 76116",Querétaro,22,014,0001,4185,4424402799,,,Fijo,20.63596105,-100.4808262,2019-11,2201400014185,SI
3549839,MATERIALES TERE,,"Comercio al por mayor de cemento, tabique y grava",0 a 5 personas,"CALLE SAN PEDRO #206, COLONIA FELIPE CARRILLO PUERTO, C.P. 76138",Querétaro,22,014,0001,0182,,,,Fijo,20.60379122,-100.4224966,2010-07,2201400010182,SI
